id,date,route_id,origin,destination,cargo_type,freight_rate_usd_per_ton,bunker_fuel_price_usd,cargo_demand_index,vessel_availability_index,port_congestion_days,created_at,target_rate_30d,rate_lag_1,rate_lag_7,rate_lag_14,rate_roll_7_mean,rate_roll_14_mean,rate_roll_7_std,demand_vessel_ratio,fuel_price_lag_1,month,month_sin,month_cos
554,2026-03-16,1,"Paradip, India","Qingdao, China",Iron Ore,37.07,628.64,89.9,103.8,1.6,2026-09-09 06:56:12.007816+00:00,46.65,40.56,43.18,40.58,39.58571428571429,41.153571428571425,1.9505457111866966,0.8660885485463826,630.64,3,1.0,6.123233995736766e-17
555,2026-03-17,1,"Paradip, India","Qingdao, China",Iron Ore,43.72,632.38,88.4,85.2,4.1,2026-09-09 06:56:12.007816+00:00,44.63,37.07,40.81,41.78,40.00142857142857,41.29214285714285,2.4903642877527803,1.0375585636668352,628.64,3,1.0,6.123233995736766e-17
556,2026-03-18,1,"Paradip, India","Qingdao, China",Iron Ore,41.28,631.06,99.7,111.0,5.3,2026-09-09 06:56:12.007816+00:00,40.11,43.72,36.48,43.12,40.68714285714286,41.160714285714285,1.9644483049592003,0.8981981172794489,632.38,3,1.0,6.123233995736766e-17
557,2026-03-19,1,"Paradip, India","Qingdao, China",Iron Ore,39.96,628.51,97.2,87.3,1.3,2026-09-09 06:56:12.007816+00:00,42.5,41.28,40.99,44.41,40.540000000000006,40.84285714285714,1.9765205117411022,1.1134019343182207,631.06,3,1.0,6.123233995736766e-17
558,2026-03-20,1,"Paradip, India","Qingdao, China",Iron Ore,42.56,628.38,109.0,97.8,3.9,2026-09-09 06:56:12.007816+00:00,39.16,39.96,41.04,42.28,40.75714285714286,40.862857142857145,2.118967628238743,1.114519313443833,628.51,3,1.0,6.123233995736766e-17
559,2026-03-21,1,"Paradip, India","Qingdao, China",Iron Ore,38.61,630.5,87.7,112.0,3.1,2026-09-09 06:56:12.007816+00:00,42.91,42.56,40.15,43.37,40.537142857142854,40.52285714285714,2.267264977057259,0.7830356443718175,628.38,3,1.0,6.123233995736766e-17
560,2026-03-22,1,"Paradip, India","Qingdao, China",Iron Ore,45.59,633.3,109.9,91.2,4.3,2026-09-09 06:56:12.007816+00:00,41.3,38.61,40.56,40.91,41.25571428571429,40.857142857142854,2.9653378511441733,1.205043727517135,630.5,3,1.0,6.123233995736766e-17
561,2026-03-23,1,"Paradip, India","Qingdao, China",Iron Ore,39.62,636.35,93.9,105.5,3.2,2026-09-09 06:56:12.007816+00:00,40.58,45.59,37.07,43.18,41.620000000000005,40.60285714285714,2.4828008377636066,0.8900473090002551,633.3,3,1.0,6.123233995736766e-17
562,2026-03-24,1,"Paradip, India","Qingdao, China",Iron Ore,38.3,635.49,101.5,108.0,2.0,2026-09-09 06:56:12.007816+00:00,41.08,39.62,43.72,40.81,40.84571428571428,40.423571428571435,2.562601914349645,0.9398147277949326,636.35,3,1.0,6.123233995736766e-17
563,2026-03-25,1,"Paradip, India","Qingdao, China",Iron Ore,40.13,634.24,90.4,103.7,2.5,2026-09-09 06:56:12.007816+00:00,43.91,38.3,41.28,36.48,40.681428571428576,40.684285714285714,2.566978954409423,0.8717453354151075,635.49,3,1.0,6.123233995736766e-17
564,2026-03-26,1,"Paradip, India","Qingdao, China",Iron Ore,40.34,630.55,100.4,112.5,3.3,2026-09-09 06:56:12.007816+00:00,38.95,40.13,39.96,40.99,40.73571428571429,40.637857142857136,2.553160506397609,0.8924443651160565,634.24,3,1.0,6.123233995736766e-17
565,2026-03-27,1,"Paradip, India","Qingdao, China",Iron Ore,39.23,631.92,86.6,90.9,2.2,2026-09-09 06:56:12.007816+00:00,40.87,40.34,42.56,41.04,40.26,40.50857142857143,2.465319451916943,0.9526951647200037,630.55,3,1.0,6.123233995736766e-17
566,2026-03-28,1,"Paradip, India","Qingdao, China",Iron Ore,40.12,632.29,94.0,98.5,2.4,2026-09-09 06:56:12.007816+00:00,37.44,39.23,38.61,40.15,40.47571428571428,40.50642857142857,2.3607262804968663,0.9543146239274494,631.92,3,1.0,6.123233995736766e-17
567,2026-03-29,1,"Paradip, India","Qingdao, China",Iron Ore,41.38,630.91,91.8,103.5,4.9,2026-09-09 06:56:12.007816+00:00,41.98,40.12,45.59,40.56,39.87428571428571,40.565,0.9633250947086317,0.8869564360428563,632.29,3,1.0,6.123233995736766e-17
568,2026-03-30,1,"Paradip, India","Qingdao, China",Iron Ore,47.64,627.58,113.0,86.7,4.2,2026-09-09 06:56:12.007816+00:00,43.4,41.38,39.62,37.07,41.019999999999996,41.32,3.071942924816992,1.3033447170305976,630.91,3,1.0,6.123233995736766e-17
569,2026-03-31,1,"Paradip, India","Qingdao, China",Iron Ore,44.33,627.59,106.2,102.5,5.2,2026-09-09 06:56:12.007816+00:00,42.39,47.64,38.3,43.72,41.88142857142857,41.36357142857143,3.027217801719463,1.0360974598929307,627.58,3,1.0,6.123233995736766e-17
570,2026-04-01,1,"Paradip, India","Qingdao, China",Iron Ore,44.18,627.95,97.7,97.9,5.1,2026-09-09 06:56:12.007816+00:00,39.39,44.33,40.13,41.28,42.46,41.57071428571429,3.0237118469412345,0.9979569971443312,627.59,4,0.8660254037844387,-0.4999999999999998
571,2026-04-02,1,"Paradip, India","Qingdao, China",Iron Ore,45.24,624.02,110.5,85.3,4.2,2026-09-09 06:56:12.007816+00:00,38.98,44.18,40.34,39.96,43.160000000000004,41.94785714285714,3.018305263995991,1.2954277496567703,627.95,4,0.8660254037844387,-0.4999999999999998
572,2026-04-03,1,"Paradip, India","Qingdao, China",Iron Ore,43.99,624.56,109.0,93.5,5.1,2026-09-09 06:56:12.007816+00:00,45.88,45.24,39.23,42.56,43.839999999999996,42.05,2.4721178504807786,1.165775276387671,624.02,4,0.8660254037844387,-0.4999999999999998
573,2026-04-04,1,"Paradip, India","Qingdao, China",Iron Ore,41.08,627.08,103.1,100.3,1.9,2026-09-09 06:56:12.007816+00:00,47.07,43.99,40.12,38.61,43.97714285714286,42.22642857142858,2.2478042195713592,1.0279161487620987,624.56,4,0.8660254037844387,-0.4999999999999998
574,2026-04-05,1,"Paradip, India","Qingdao, China",Iron Ore,38.34,628.31,85.3,109.7,4.5,2026-09-09 06:56:12.007816+00:00,41.42,41.08,41.38,45.59,43.542857142857144,41.70857142857143,3.0007705359662085,0.7775751342228683,627.08,4,0.8660254037844387,-0.4999999999999998
575,2026-04-06,1,"Paradip, India","Qingdao, China",Iron Ore,43.02,629.68,111.5,96.0,1.9,2026-09-09 06:56:12.007816+00:00,44.94,38.34,47.64,39.62,42.882857142857134,41.95142857142857,2.3967110400553326,1.1614582123481028,628.31,4,0.8660254037844387,-0.4999999999999998
576,2026-04-07,1,"Paradip, India","Qingdao, China",Iron Ore,45.58,631.99,113.7,99.0,4.9,2026-09-09 06:56:12.007816+00:00,42.06,43.02,44.33,38.3,43.06142857142857,42.47142857142857,2.563281936446621,1.1484847324762897,629.68,4,0.8660254037844387,-0.4999999999999998
577,2026-04-08,1,"Paradip, India","Qingdao, China",Iron Ore,43.32,628.04,104.9,95.1,2.9,2026-09-09 06:56:12.007816+00:00,40.49,45.58,44.18,40.13,42.93857142857143,42.699285714285715,2.5209947016432968,1.1030493056730488,631.99,4,0.8660254037844387,-0.4999999999999998
578,2026-04-09,1,"Paradip, India","Qingdao, China",Iron Ore,43.72,624.22,101.4,99.2,5.2,2026-09-09 06:56:12.007816+00:00,44.23,43.32,45.24,40.34,42.721428571428575,42.94071428571429,2.349343373309579,1.0221773163127705,628.04,4,0.8660254037844387,-0.4999999999999998
579,2026-04-10,1,"Paradip, India","Qingdao, China",Iron Ore,42.73,622.85,91.1,93.9,5.3,2026-09-09 06:56:12.007816+00:00,42.18,43.72,43.99,39.23,42.54142857142857,43.19071428571429,2.28329023247455,0.9701809403428177,624.22,4,0.8660254037844387,-0.4999999999999998
580,2026-04-11,1,"Paradip, India","Qingdao, China",Iron Ore,40.94,623.25,85.3,85.1,1.2,2026-09-09 06:56:12.007816+00:00,42.89,42.73,41.08,40.12,42.521428571428565,43.24928571428571,2.298785393574983,1.002350058478254,622.85,4,0.8660254037844387,-0.4999999999999998
581,2026-04-12,1,"Paradip, India","Qingdao, China",Iron Ore,41.69,626.0,109.7,92.2,1.8,2026-09-09 06:56:12.007816+00:00,39.77,40.94,38.34,41.38,43.0,43.271428571428565,1.4894182309431891,1.1898046431882165,623.25,4,0.8660254037844387,-0.4999999999999998
582,2026-04-13,1,"Paradip, India","Qingdao, China",Iron Ore,42.87,623.55,102.6,99.6,3.7,2026-09-09 06:56:12.007816+00:00,41.18,41.69,43.02,47.64,42.97857142857142,42.93071428571428,1.4901613846762474,1.03012037850197,626.0,4,0.8660254037844387,-0.4999999999999998
583,2026-04-14,1,"Paradip, India","Qingdao, China",Iron Ore,40.13,625.47,109.2,110.2,1.1,2026-09-09 06:56:12.007816+00:00,40.15,42.87,45.58,44.33,42.199999999999996,42.630714285714284,1.3182817099035273,0.9909254999160163,623.55,4,0.8660254037844387,-0.4999999999999998
584,2026-04-15,1,"Paradip, India","Qingdao, China",Iron Ore,46.65,627.55,114.6,98.0,5.4,2026-09-09 06:56:12.007816+00:00,40.9,40.13,43.32,44.18,42.67571428571428,42.807142857142864,2.1366317506988897,1.1693876357767718,625.47,4,0.8660254037844387,-0.4999999999999998
585,2026-04-16,1,"Paradip, India","Qingdao, China",Iron Ore,44.63,629.5,107.6,89.5,4.3,2026-09-09 06:56:12.007816+00:00,38.39,46.65,43.72,45.24,42.80571428571428,42.76357142857143,2.2361265404178794,1.202234502543631,627.55,4,0.8660254037844387,-0.4999999999999998
586,2026-04-17,1,"Paradip, India","Qingdao, China",Iron Ore,40.11,629.59,113.3,105.7,1.8,2026-09-09 06:56:12.007816+00:00,41.31,44.63,42.73,43.99,42.43142857142857,42.486428571428576,2.4590677676131096,1.0719015069156568,629.5,4,0.8660254037844387,-0.4999999999999998
587,2026-04-18,1,"Paradip, India","Qingdao, China",Iron Ore,42.5,631.88,94.1,108.0,5.4,2026-09-09 06:56:12.007816+00:00,43.12,40.11,40.94,41.08,42.65428571428572,42.587857142857146,2.370470116122104,0.8712962156207207,629.59,4,0.8660254037844387,-0.4999999999999998
588,2026-04-19,1,"Paradip, India","Qingdao, China",Iron Ore,39.16,628.94,86.2,99.3,4.3,2026-09-09 06:56:12.007816+00:00,42.19,42.5,41.69,38.34,42.29285714285714,42.646428571428565,2.7104902034238423,0.8680764483306699,631.88,4,0.8660254037844387,-0.4999999999999998
589,2026-04-20,1,"Paradip, India","Qingdao, China",Iron Ore,42.91,625.17,112.6,105.0,2.1,2026-09-09 06:56:12.007816+00:00,45.82,39.16,42.87,43.02,42.29857142857143,42.638571428571424,2.7119515025863623,1.0723808502494427,628.94,4,0.8660254037844387,-0.4999999999999998
590,2026-04-21,1,"Paradip, India","Qingdao, China",Iron Ore,41.3,625.64,106.1,102.3,2.5,2026-09-09 06:56:12.007816+00:00,39.79,42.91,40.13,45.58,42.465714285714284,42.33285714285715,2.589304006503421,1.0371455486661243,625.17,4,0.8660254037844387,-0.4999999999999998
591,2026-04-22,1,"Paradip, India","Qingdao, China",Iron Ore,40.58,627.08,112.7,102.4,1.1,2026-09-09 06:56:12.007816+00:00,44.2,41.3,46.65,43.32,41.598571428571425,42.137142857142855,1.8713224251975649,1.100585830020915,625.64,4,0.8660254037844387,-0.4999999999999998
592,2026-04-23,1,"Paradip, India","Qingdao, China",Iron Ore,41.08,628.69,92.0,86.5,3.0,2026-09-09 06:56:12.007816+00:00,38.85,40.58,44.63,43.72,41.09142857142857,41.94857142857143,1.3095855396705087,1.0635836920712494,627.08,4,0.8660254037844387,-0.4999999999999998
593,2026-04-24,1,"Paradip, India","Qingdao, China",Iron Ore,43.91,629.51,111.3,87.4,2.3,2026-09-09 06:56:12.007816+00:00,41.56,41.08,40.11,42.73,41.6342857142857,42.03285714285714,1.592083091873107,1.2734552318701107,628.69,4,0.8660254037844387,-0.4999999999999998
594,2026-04-25,1,"Paradip, India","Qingdao, China",Iron Ore,38.95,626.36,90.2,114.4,5.0,2026-09-09 06:56:12.007816+00:00,41.0,43.91,42.5,40.94,41.12714285714286,41.89071428571429,1.8195211300935588,0.7884614695400813,629.51,4,0.8660254037844387,-0.4999999999999998
595,2026-04-26,1,"Paradip, India","Qingdao, China",Iron Ore,40.87,630.53,104.1,105.4,4.4,2026-09-09 06:56:12.007816+00:00,40.84,38.95,39.16,41.69,41.371428571428574,41.832142857142856,1.6146560889904742,0.9876659404491516,626.36,4,0.8660254037844387,-0.4999999999999998
596,2026-04-27,1,"Paradip, India","Qingdao, China",Iron Ore,37.44,632.62,85.6,103.3,3.0,2026-09-09 06:56:12.007816+00:00,40.48,40.87,42.91,42.87,40.589999999999996,41.44428571428572,2.0189601283829153,0.8286543244284293,630.53,4,0.8660254037844387,-0.4999999999999998
597,2026-04-28,1,"Paradip, India","Qingdao, China",Iron Ore,41.98,633.71,102.5,94.5,2.9,2026-09-09 06:56:12.007816+00:00,42.59,37.44,41.3,40.13,40.68714285714286,41.576428571428565,2.0744132848086,1.0846559698776752,632.62,4,0.8660254037844387,-0.4999999999999998
598,2026-04-29,1,"Paradip, India","Qingdao, China",Iron Ore,43.4,636.4,101.8,101.7,4.3,2026-09-09 06:56:12.007816+00:00,43.38,41.98,40.58,46.65,41.089999999999996,41.34428571428571,2.3105266354952825,1.0009831857440328,633.71,4,0.8660254037844387,-0.4999999999999998
599,2026-04-30,1,"Paradip, India","Qingdao, China",Iron Ore,42.39,634.86,112.5,98.5,2.5,2026-09-09 06:56:12.007816+00:00,41.14,43.4,41.08,44.63,41.277142857142856,41.18428571428571,2.3620592307399013,1.142131863742958,636.4,4,0.8660254037844387,-0.4999999999999998
600,2026-05-01,1,"Paradip, India","Qingdao, China",Iron Ore,39.39,639.03,94.7,102.2,1.6,2026-09-09 06:56:12.007816+00:00,39.29,42.39,43.91,40.11,40.63142857142857,41.132857142857134,2.1286414178330353,0.9266143907422318,634.86,5,0.49999999999999994,-0.8660254037844387
601,2026-05-02,1,"Paradip, India","Qingdao, China",Iron Ore,38.98,642.48,86.2,106.6,5.2,2026-09-09 06:56:12.007816+00:00,41.61,39.39,38.95,42.5,40.635714285714286,40.881428571428565,2.12471846874557,0.8086303181397451,639.03,5,0.49999999999999994,-0.8660254037844387
602,2026-05-03,1,"Paradip, India","Qingdao, China",Iron Ore,45.88,644.79,107.1,93.1,4.8,2026-09-09 06:56:12.007816+00:00,42.92,38.98,40.87,39.16,41.35142857142857,41.36142857142857,2.9140031375607767,1.1503758162861637,642.48,5,0.49999999999999994,-0.8660254037844387
603,2026-05-04,1,"Paradip, India","Qingdao, China",Iron Ore,47.07,643.65,113.6,86.9,3.4,2026-09-09 06:56:12.007816+00:00,41.14,45.88,37.44,42.91,42.72714285714286,41.65857142857143,3.030487938081348,1.3072495618815232,644.79,5,0.49999999999999994,-0.8660254037844387
604,2026-05-05,1,"Paradip, India","Qingdao, China",Iron Ore,41.42,645.95,105.1,107.8,4.8,2026-09-09 06:56:12.007816+00:00,42.73,47.07,41.98,41.3,42.64714285714285,41.667142857142856,3.0607390953041436,0.9749535273698026,643.65,5,0.49999999999999994,-0.8660254037844387
605,2026-05-06,1,"Paradip, India","Qingdao, China",Iron Ore,44.94,642.86,113.2,91.3,4.8,2026-09-09 06:56:12.007816+00:00,41.86,41.42,43.4,40.58,42.86714285714286,41.978571428571435,3.1770096751803942,1.2398684293681896,645.95,5,0.49999999999999994,-0.8660254037844387
606,2026-05-07,1,"Paradip, India","Qingdao, China",Iron Ore,42.06,641.96,86.5,96.3,3.7,2026-09-09 06:56:12.007816+00:00,44.59,44.94,42.39,41.08,42.82,42.04857142857143,3.187700320502651,0.8982345900067923,642.86,5,0.49999999999999994,-0.8660254037844387
607,2026-05-08,1,"Paradip, India","Qingdao, China",Iron Ore,40.49,639.6,85.8,93.8,4.6,2026-09-09 06:56:12.007816+00:00,42.09,42.06,39.39,43.91,42.97714285714285,41.80428571428571,3.0127435684975143,0.9147120560008469,641.96,5,0.49999999999999994,-0.8660254037844387
608,2026-05-09,1,"Paradip, India","Qingdao, China",Iron Ore,44.23,635.64,109.7,85.8,2.8,2026-09-09 06:56:12.007816+00:00,44.43,40.49,38.98,38.95,43.72714285714286,42.18142857142857,2.453390268490305,1.2785546295390875,639.6,5,0.49999999999999994,-0.8660254037844387
609,2026-05-10,1,"Paradip, India","Qingdao, China",Iron Ore,42.18,637.94,102.4,111.2,4.4,2026-09-09 06:56:12.007816+00:00,41.57,44.23,45.88,40.87,43.198571428571434,42.27499999999999,2.3064361294098044,0.9208632265410768,635.64,5,0.49999999999999994,-0.8660254037844387
610,2026-05-11,1,"Paradip, India","Qingdao, China",Iron Ore,42.89,637.83,100.5,85.4,1.9,2026-09-09 06:56:12.007816+00:00,44.63,42.18,47.07,37.44,42.60142857142857,42.66428571428571,1.5561215523582024,1.1768148504900642,637.94,5,0.49999999999999994,-0.8660254037844387
611,2026-05-12,1,"Paradip, India","Qingdao, China",Iron Ore,39.77,636.29,87.5,104.8,5.1,2026-09-09 06:56:12.007816+00:00,40.68,42.89,41.42,41.98,42.36571428571428,42.50642857142857,1.8601689631396525,0.8349235844538564,637.83,5,0.49999999999999994,-0.8660254037844387
612,2026-05-13,1,"Paradip, India","Qingdao, China",Iron Ore,41.18,636.64,103.7,111.3,4.0,2026-09-09 06:56:12.007816+00:00,41.82,39.77,44.94,43.4,41.82857142857143,42.347857142857144,1.5011487664609546,0.9317159989473496,636.29,5,0.49999999999999994,-0.8660254037844387
613,2026-05-14,1,"Paradip, India","Qingdao, China",Iron Ore,40.15,634.18,104.6,99.4,1.3,2026-09-09 06:56:12.007816+00:00,40.55,41.18,42.06,42.39,41.55571428571428,42.18785714285714,1.6208830632595324,1.0523137774332214,636.64,5,0.49999999999999994,-0.8660254037844387
614,2026-05-15,1,"Paradip, India","Qingdao, China",Iron Ore,40.9,632.32,90.0,93.7,3.7,2026-09-09 06:56:12.007816+00:00,40.3,40.15,40.49,39.39,41.614285714285714,42.29571428571428,1.5829177399436323,0.9605121707030767,634.18,5,0.49999999999999994,-0.8660254037844387
615,2026-05-16,1,"Paradip, India","Qingdao, China",Iron Ore,38.39,633.4,85.4,99.1,3.6,2026-09-09 06:56:12.007816+00:00,40.21,40.9,44.23,38.98,40.779999999999994,42.25357142857143,1.5119303334920051,0.8617557152617846,632.32,5,0.49999999999999994,-0.8660254037844387
616,2026-05-17,1,"Paradip, India","Qingdao, China",Iron Ore,41.31,634.24,101.7,109.3,4.6,2026-09-09 06:56:12.007816+00:00,41.23,38.39,42.18,45.88,40.65571428571429,41.92714285714286,1.409986490985588,0.9304665205428618,633.4,5,0.49999999999999994,-0.8660254037844387
617,2026-05-18,1,"Paradip, India","Qingdao, China",Iron Ore,43.12,631.26,108.4,90.1,2.5,2026-09-09 06:56:12.007816+00:00,43.6,41.31,42.89,47.07,40.68857142857143,41.644999999999996,1.4720442539931395,1.203107524627356,634.24,5,0.49999999999999994,-0.8660254037844387
618,2026-05-19,1,"Paradip, India","Qingdao, China",Iron Ore,42.19,632.08,101.7,107.1,4.3,2026-09-09 06:56:12.007816+00:00,40.59,43.12,39.77,41.42,41.034285714285716,41.699999999999996,1.5041814733474612,0.9495797432698653,631.26,5,0.49999999999999994,-0.8660254037844387
619,2026-05-20,1,"Paradip, India","Qingdao, China",Iron Ore,45.82,628.77,108.2,87.7,4.7,2026-09-09 06:56:12.007816+00:00,38.8,42.19,41.18,44.94,41.69714285714286,41.762857142857136,2.358726452175013,1.2337512846349732,632.08,5,0.49999999999999994,-0.8660254037844387
620,2026-05-21,1,"Paradip, India","Qingdao, China",Iron Ore,39.79,632.96,101.1,110.2,1.2,2026-09-09 06:56:12.007816+00:00,43.19,45.82,40.15,42.06,41.645714285714284,41.60071428571428,2.4016165190890835,0.9174227842629051,628.77,5,0.49999999999999994,-0.8660254037844387
621,2026-05-22,1,"Paradip, India","Qingdao, China",Iron Ore,44.2,634.68,108.6,94.6,4.6,2026-09-09 06:56:12.007816+00:00,43.68,39.79,40.9,40.49,42.11714285714286,41.86571428571428,2.550135383894355,1.1479914219882217,632.96,5,0.49999999999999994,-0.8660254037844387
622,2026-05-23,1,"Paradip, India","Qingdao, China",Iron Ore,38.85,636.14,86.3,99.5,3.0,2026-09-09 06:56:12.007816+00:00,39.66,44.2,38.39,44.23,42.182857142857145,41.48142857142857,2.4417051028990633,0.8673365962475782,634.68,5,0.49999999999999994,-0.8660254037844387
623,2026-05-24,1,"Paradip, India","Qingdao, China",Iron Ore,41.56,639.33,98.4,104.3,2.3,2026-09-09 06:56:12.007816+00:00,45.86,38.85,41.31,42.18,42.21857142857143,41.43714285714286,2.4286033611345,0.9434323160659334,636.14,5,0.49999999999999994,-0.8660254037844387
624,2026-05-25,1,"Paradip, India","Qingdao, China",Iron Ore,41.0,643.39,92.4,97.4,4.9,2026-09-09 06:56:12.007816+00:00,39.36,41.56,43.12,42.89,41.91571428571429,41.30214285714286,2.4296423409138828,0.9486652003423819,639.33,5,0.49999999999999994,-0.8660254037844387
625,2026-05-26,1,"Paradip, India","Qingdao, China",Iron Ore,40.84,646.15,111.6,113.0,3.7,2026-09-09 06:56:12.007816+00:00,41.53,41.0,42.19,39.77,41.722857142857144,41.378571428571426,2.457659552539797,0.9876105320698644,643.39,5,0.49999999999999994,-0.8660254037844387
626,2026-05-27,1,"Paradip, India","Qingdao, China",Iron Ore,40.48,650.17,90.5,93.3,1.1,2026-09-09 06:56:12.007816+00:00,44.97,40.84,45.82,41.18,40.96,41.32857142857143,1.6795336654360866,0.9699891779218459,646.15,5,0.49999999999999994,-0.8660254037844387
627,2026-05-28,1,"Paradip, India","Qingdao, China",Iron Ore,42.59,648.35,109.8,108.9,2.0,2026-09-09 06:56:12.007816+00:00,44.0,40.48,39.79,40.15,41.36,41.502857142857145,1.6878487293987778,1.0082643702236573,650.17,5,0.49999999999999994,-0.8660254037844387
628,2026-05-29,1,"Paradip, India","Qingdao, China",Iron Ore,43.38,651.21,94.1,102.7,5.1,2026-09-09 06:56:12.007816+00:00,40.55,42.59,44.2,40.9,41.24285714285714,41.68000000000001,1.4726248026987654,0.9162608650184162,648.35,5,0.49999999999999994,-0.8660254037844387
629,2026-05-30,1,"Paradip, India","Qingdao, China",Iron Ore,41.14,647.82,110.9,104.1,1.9,2026-09-09 06:56:12.007816+00:00,45.23,43.38,38.85,38.39,41.57,41.87642857142857,1.0446211434453219,1.065321703619433,651.21,5,0.49999999999999994,-0.8660254037844387
630,2026-05-31,1,"Paradip, India","Qingdao, China",Iron Ore,39.29,650.61,95.3,108.5,1.9,2026-09-09 06:56:12.007816+00:00,41.26,41.14,41.56,41.31,41.24571428571429,41.732142857142854,1.3545953533909458,0.8783409328718034,647.82,5,0.49999999999999994,-0.8660254037844387
631,2026-06-01,1,"Paradip, India","Qingdao, China",Iron Ore,41.61,649.24,106.2,94.5,2.0,2026-09-09 06:56:12.007816+00:00,42.72,39.29,41.0,43.12,41.33285714285715,41.62428571428571,1.355774247256362,1.1238094048878937,650.61,6,1.2246467991473532e-16,-1.0
632,2026-06-02,1,"Paradip, India","Qingdao, China",Iron Ore,42.92,645.57,89.3,87.6,3.7,2026-09-09 06:56:12.007816+00:00,39.93,41.61,40.84,42.19,41.63,41.676428571428566,1.4541205818866378,1.0194062763234844,649.24,6,1.2246467991473532e-16,-1.0
633,2026-06-03,1,"Paradip, India","Qingdao, China",Iron Ore,41.14,649.61,97.2,106.6,2.7,2026-09-09 06:56:12.007816+00:00,45.37,42.92,40.48,45.82,41.72428571428571,41.34214285714285,1.3869734092962556,0.9118198018930768,645.57,6,1.2246467991473532e-16,-1.0
634,2026-06-04,1,"Paradip, India","Qingdao, China",Iron Ore,42.73,649.41,103.0,104.7,3.7,2026-09-09 06:56:12.007816+00:00,40.52,41.14,42.59,39.79,41.744285714285716,41.55214285714286,1.402460423004824,0.9837630388000917,649.61,6,1.2246467991473532e-16,-1.0
635,2026-06-05,1,"Paradip, India","Qingdao, China",Iron Ore,41.86,648.69,97.7,96.5,3.2,2026-09-09 06:56:12.007816+00:00,41.21,42.73,43.38,44.2,41.527142857142856,41.385,1.2116891004668506,1.0124351282450643,649.41,6,1.2246467991473532e-16,-1.0
636,2026-06-06,1,"Paradip, India","Qingdao, China",Iron Ore,44.59,651.41,105.8,85.4,3.9,2026-09-09 06:56:12.007816+00:00,45.39,41.86,41.14,38.85,42.019999999999996,41.795,1.6502525059314102,1.2388757331527243,648.69,6,1.2246467991473532e-16,-1.0
637,2026-06-07,1,"Paradip, India","Qingdao, China",Iron Ore,42.09,654.73,106.2,106.4,2.7,2026-09-09 06:56:12.007816+00:00,42.51,44.59,39.29,41.56,42.42,41.83285714285715,1.1381271165088698,0.9981202069435895,651.41,6,1.2246467991473532e-16,-1.0
638,2026-06-08,1,"Paradip, India","Qingdao, China",Iron Ore,44.43,651.45,102.9,88.6,3.3,2026-09-09 06:56:12.007816+00:00,40.76,42.09,41.61,41.0,42.82285714285714,42.07785714285715,1.292281113453971,1.1613994174492759,654.73,6,1.2246467991473532e-16,-1.0
639,2026-06-09,1,"Paradip, India","Qingdao, China",Iron Ore,41.57,649.67,107.3,104.5,3.5,2026-09-09 06:56:12.007816+00:00,44.43,44.43,42.92,40.84,42.629999999999995,42.13,1.3735477178943365,1.0267941601153914,651.45,6,1.2246467991473532e-16,-1.0
640,2026-06-10,1,"Paradip, India","Qingdao, China",Iron Ore,44.63,648.44,110.4,98.6,2.8,2026-09-09 06:56:12.007816+00:00,39.74,41.57,41.14,40.48,43.128571428571426,42.42642857142857,1.3759654619140107,1.1196753428321153,649.67,6,1.2246467991473532e-16,-1.0
641,2026-06-11,1,"Paradip, India","Qingdao, China",Iron Ore,40.68,650.18,98.4,111.3,2.2,2026-09-09 06:56:12.007816+00:00,39.16,44.63,42.73,42.59,42.83571428571428,42.29,1.6631281484283142,0.8840969556067426,648.44,6,1.2246467991473532e-16,-1.0
642,2026-06-12,1,"Paradip, India","Qingdao, China",Iron Ore,41.82,647.66,91.0,99.1,2.7,2026-09-09 06:56:12.007816+00:00,42.74,40.68,41.86,43.38,42.830000000000005,42.17857142857143,1.6671032761447893,0.9182642867543606,650.18,6,1.2246467991473532e-16,-1.0
643,2026-06-13,1,"Paradip, India","Qingdao, China",Iron Ore,40.55,649.73,89.0,91.8,3.5,2026-09-09 06:56:12.007816+00:00,42.24,41.82,44.59,41.14,42.25285714285714,42.13642857142857,1.6555232232912467,0.9694988050654897,647.66,6,1.2246467991473532e-16,-1.0
644,2026-06-14,1,"Paradip, India","Qingdao, China",Iron Ore,40.3,651.52,88.5,109.7,4.2,2026-09-09 06:56:12.007816+00:00,37.71,40.55,42.09,39.29,41.99714285714286,42.20857142857143,1.8153944868421021,0.8067455964680403,649.73,6,1.2246467991473532e-16,-1.0
645,2026-06-15,1,"Paradip, India","Qingdao, China",Iron Ore,40.21,655.49,103.5,111.8,2.2,2026-09-09 06:56:12.007816+00:00,37.26,40.3,44.43,41.61,41.394285714285715,42.10857142857143,1.5548296492204328,0.9257602034203753,651.52,6,1.2246467991473532e-16,-1.0
646,2026-06-16,1,"Paradip, India","Qingdao, China",Iron Ore,41.23,658.72,88.2,109.1,4.0,2026-09-09 06:56:12.007816+00:00,45.34,40.21,41.57,42.92,41.34571428571428,41.987857142857145,1.553735897150782,0.8084325565139728,655.49,6,1.2246467991473532e-16,-1.0
647,2026-06-17,1,"Paradip, India","Qingdao, China",Iron Ore,43.6,658.51,109.1,88.1,2.2,2026-09-09 06:56:12.007816+00:00,41.43,41.23,44.63,41.14,41.19857142857143,42.16357142857144,1.1991862320120912,1.23836535319349,658.72,6,1.2246467991473532e-16,-1.0
